## TM-score of whole structure from ensemble generation
0.578 0.577 0.575 0.577 0.579
0.579 0.580 0.564 0.566 0.567
0.573 0.571 0.564 0.569 0.571
0.574 0.564 0.567 0.569 0.560
0.562 0.564 0.571 0.581 0.575
0.574 0.569 0.571 0.564 0.569
0.570 0.566 0.618 0.625 0.570
0.573 0.570 0.572 0.568 0.578
0.566 0.577 0.602 0.782 0.573
0.566 0.562 0.573 0.604 0.619
0.560 0.573 0.717 0.617 0.599
0.566 0.627 0.574 0.785 0.727
0.565 0.678 0.735 0.621 0.661
0.717 0.569 0.782 0.731 0.739
0.734 0.719 0.596 0.643 0.588
0.578 0.579 0.655 0.716 0.669
0.578 0.642 0.581 0.705 0.670
0.716 0.646 0.647 0.660 0.635
0.638 0.664 0.730 0.569 0.694
0.653 0.618 0.696 0.649 0.590
0.775 0.785 0.790 0.790 0.778
0.778 0.788 0.593 0.583 0.635
0.593 0.580 0.599 0.564 0.570
0.773 0.580 0.587 0.573 0.589
0.580 0.592 0.602 0.776 0.566
0.585 0.619 0.561 0.651 0.572
0.568 0.590 0.567 0.563 0.629
0.583 0.568 0.764 0.570 0.627
0.581 0.562 0.555 0.562 0.570
0.569 0.615 0.614 0.574 0.571
0.576 0.565 0.571 0.562 0.565
0.572 0.555 0.565 0.562 0.565
0.573 0.564 0.563 0.564 0.561
0.565 0.567 0.557 0.562 0.566
0.563 0.564 0.568 0.560 0.556
0.610 0.555 0.562 0.563 0.553
0.562 0.572 0.558 0.559 0.565
0.558 0.562 0.557 0.562 0.553
0.569 0.564 0.555 0.572 0.552
0.562 0.556 0.564 0.557 0.559
## TM-score of fold-switching region from enselble generation
0.230 0.240 0.220 0.250 0.250
0.230 0.250 0.230 0.250 0.240
0.240 0.250 0.250 0.230 0.250
0.250 0.210 0.210 0.220 0.230
0.230 0.250 0.240 0.230 0.230
0.250 0.220 0.250 0.230 0.220
0.250 0.240 0.240 0.250 0.250
0.230 0.250 0.260 0.250 0.220
0.250 0.230 0.230 0.770 0.260
0.230 0.230 0.270 0.240 0.240
0.250 0.250 0.510 0.250 0.240
0.260 0.250 0.240 0.780 0.520
0.250 0.410 0.620 0.240 0.370
0.480 0.260 0.760 0.510 0.570
0.540 0.510 0.240 0.350 0.240
0.250 0.270 0.380 0.490 0.400
0.220 0.360 0.250 0.480 0.350
0.470 0.350 0.350 0.380 0.240
0.310 0.370 0.540 0.250 0.450
0.350 0.260 0.420 0.330 0.260
0.750 0.760 0.740 0.760 0.750
0.750 0.760 0.740 0.740 0.750
0.740 0.750 0.740 0.750 0.750
0.750 0.750 0.740 0.750 0.750
0.750 0.750 0.740 0.760 0.730
0.750 0.740 0.750 0.750 0.760
0.760 0.740 0.750 0.740 0.740
0.750 0.750 0.750 0.750 0.740
0.750 0.760 0.740 0.200 0.760
0.760 0.750 0.740 0.750 0.750
0.760 0.770 0.410 0.740 0.760
0.760 0.720 0.770 0.190 0.400
0.750 0.420 0.280 0.760 0.500
0.400 0.760 0.200 0.410 0.360
0.400 0.370 0.750 0.540 0.760
0.750 0.730 0.470 0.410 0.470
0.780 0.490 0.760 0.420 0.430
0.390 0.540 0.500 0.520 0.740
0.480 0.500 0.360 0.770 0.410
0.480 0.730 0.420 0.500 0.770
## plDDT of whole structure with from deep generation
91.780 91.610 91.550 91.390 90.840
90.530 88.090 86.970 86.870 85.670
85.580 84.700 84.340 84.100 84.000
83.840 83.710 83.650 83.570 83.430
83.460 83.050 82.990 82.960 81.760
81.420 81.220 80.850 80.410 80.010
79.630 79.190 78.570 78.500 78.100
78.040 77.740 77.550 77.540 77.400
77.260 76.950 76.490 75.890 75.710
75.590 75.400 75.270 74.970 74.430
73.460 72.610 72.540 72.490 72.220
71.700 71.530 71.120 71.080 70.420
70.390 70.270 69.850 69.850 69.610
69.520 69.440 69.270 68.880 68.800
68.830 68.660 68.440 68.460 68.390
68.360 68.130 68.140 68.100 68.010
68.000 67.930 67.740 67.740 67.380
67.350 67.110 66.600 66.540 66.290
66.030 66.010 65.890 65.790 65.010
64.800 64.790 64.500 64.450 63.840
