4_U100-006 001,72.86,0.4,0.54
4_U100-006 002,71.98,0.4,0.67
4_U100-002 001,71.39,0.4,0.5
4_U100-006 003,70.5,0.4,0.65
4_U100-002 002,69.91,0.41,0.52
4_U100-000 001,69.91,0.4,0.49
4_U100-005 001,69.62,0.4,0.42
4_U100-007 003,69.03,0.4,0.62
4_U100-002 005,68.73,0.41,0.49
4_U100-008 001,67.85,0.4,0.49
4_U100-002 004,67.55,0.41,0.52
4_U100-008 004,67.55,0.41,0.46
4_U100-007 001,67.55,0.44,0.37
4_U100-000 002,67.55,0.41,0.39
4_U100-000 003,67.55,0.4,0.45
4_U100-002 003,67.26,0.41,0.48
4_U100-000 005,67.26,0.4,0.4
4_U100-000 004,67.26,0.41,0.44
4_U100-001 001,67.26,0.45,0.41
4_U100-008 003,66.96,0.41,0.44
4_U100-007 005,66.96,0.4,0.46
4_U100-006 005,66.67,0.4,0.56
4_U100-006 004,66.67,0.4,0.49
4_U100-007 002,66.67,0.4,0.56
4_U100-007 004,66.67,0.41,0.55
4_U100-009 001,66.37,0.42,0.4
4_U100-005 005,66.08,0.48,0.33
4_U100-005 002,66.08,0.5,0.32
4_U100-001 002,66.08,0.42,0.35
4_U100-005 003,65.78,0.42,0.44
4_U100-008 002,65.19,0.42,0.45
4_U100-004 001,65.19,0.41,0.48
4_U100-009 002,64.9,0.43,0.36
4_U100-001 004,64.6,0.44,0.33
4_U100-005 004,63.42,0.47,0.33
4_U100-004 005,63.42,0.42,0.42
4_U100-004 003,63.42,0.43,0.41
4_U100-004 002,63.42,0.41,0.46
4_U100-001 003,63.42,0.41,0.36
4_U100-003 001,62.54,0.43,0.38
4_U100-008 005,62.24,0.41,0.45
4_U100-004 004,61.65,0.41,0.47
4_U100-001 005,61.36,0.4,0.38
4_U100-003 002,60.18,0.44,0.42
4_U100-003 003,59.88,0.41,0.64
4_U100-003 005,59.59,0.45,0.4
4_U100-003 004,59.29,0.45,0.37
4_U100-009 005,59.29,0.42,0.38
4_U100-009 003,58.11,0.43,0.37
4_U100-009 004,57.82,0.41,0.39
4_U10-008 001,54.87,0.48,0.34
4_U10-004 001,53.39,0.55,0.31
4_U10-009 001,53.1,0.45,0.31
4_U10-001 001,53.1,0.44,0.32
4_007 001,52.8,0.42,0.45
4_U10-007 001,52.8,0.49,0.32
4_U10-006 001,52.21,0.46,0.33
4_U10-001 003,51.33,0.5,0.35
4_U10-002 001,51.33,0.43,0.39
4_U10-007 002,51.03,0.48,0.33
4_U10-003 001,51.03,0.48,0.32
4_U10-006 002,50.44,0.49,0.35
4_U10-004 003,50.15,0.29,0.27
4_U10-001 002,50.15,0.53,0.33
4_U10-005 001,49.85,0.42,0.36
4_U10-009 002,49.85,0.38,0.31
4_007 002,49.85,0.4,0.44
4_U10-008 002,49.85,0.5,0.33
4_U10-002 002,49.26,0.45,0.33
4_007 004,48.67,0.44,0.42
4_U10-001 005,48.38,0.48,0.32
4_U10-003 004,48.38,0.45,0.31
4_U10-002 003,48.08,0.43,0.41
4_U10-005 003,47.79,0.41,0.36
4_U10-003 002,47.79,0.52,0.31
4_008 003,47.2,0.51,0.33
4_U10-005 002,46.9,0.45,0.36
4_007 003,46.61,0.42,0.43
4_U10-007 003,46.61,0.47,0.28
4_008 001,46.31,0.54,0.33
4_U10-004 004,46.02,0.27,0.24
4_U10-002 005,46.02,0.42,0.37
4_U10-001 004,45.72,0.43,0.34
4_008 002,45.72,0.48,0.34
4_U10-004 002,45.43,0.4,0.36
4_U10-007 004,45.43,0.34,0.28
4_U10-002 004,45.13,0.42,0.37
4_008 005,44.54,0.52,0.34
4_008 004,44.25,0.54,0.34
4_U10-003 003,44.25,0.45,0.41
4_007 005,43.66,0.44,0.43
4_U10-003 005,41.3,0.44,0.38
4_U10-009 003,41.0,0.35,0.29
4_U10-000 001,38.05,0.45,0.26
4_U10-004 005,37.17,0.29,0.19
4_U10-005 004,31.86,0.5,0.29
4_U10-009 004,27.43,0.23,0.23
4_U10-008 003,24.78,0.43,0.41
4_U10-007 005,24.48,0.32,0.24
4_U10-006 004,23.3,0.27,0.19
4_U10-006 003,21.83,0.33,0.2
4_U10-005 005,20.65,0.42,0.31
4_U10-000 002,20.35,0.25,0.23
4_U10-008 004,20.35,0.35,0.29
4_U10-000 003,20.06,0.21,0.19
4_U10-006 005,18.88,0.25,0.21
4_U10-000 004,17.99,0.22,0.24
4_U10-008 005,14.75,0.31,0.2
4_012 001,14.45,0.23,0.24
