## TM-score of whole structure from random MSAs
0.464 0.457 0.474 0.466 0.446 0.438 0.479 0.450 0.441 0.415 0.418 0.424 0.415 0.403 0.347 0.338 0.243 0.236 0.238 0.299 0.262 0.256 0.246 0.229 0.233
0.491 0.576 0.562 0.579 0.469 0.555 0.475 0.555 0.459 0.490 0.440 0.501 0.464 0.481 0.291 0.415 0.255 0.250 0.269 0.280 0.235 0.295 0.233 0.237 0.281
0.567 0.569 0.562 0.576 0.560 0.570 0.586 0.565 0.565 0.554 0.565 0.557 0.561 0.561 0.556 0.575 0.571 0.567 0.494 0.556 0.553 0.490 0.477 0.568 0.480
0.567 0.579 0.572 0.574 0.586 0.560 0.567 0.556 0.571 0.575 0.569 0.563 0.567 0.572 0.575 0.566 0.568 0.567 0.562 0.555 0.559 0.570 0.562 0.564 0.574
0.578 0.567 0.578 0.564 0.569 0.604 0.566 0.564 0.570 0.576 0.560 0.570 0.565 0.568 0.579 0.566 0.561 0.562 0.562 0.563 0.574 0.563 0.568 0.576 0.565
0.568 0.562 0.564 0.569 0.568 0.567 0.561 0.580 0.561 0.576 0.607 0.573 0.582 0.568 0.566 0.574 0.577 0.559 0.566 0.557 0.583 0.571 0.566 0.562 0.562
0.599 0.564 0.587 0.580 0.592 0.561 0.651 0.563 0.555 0.562 0.571 0.565 0.571 0.572 0.564 0.563 0.561 0.564 0.560 0.562 0.562 0.572 0.562 0.569 0.564
## TM-score of fold-switching region from random MSAs
0.340 0.290 0.360 0.320 0.370 0.360 0.300 0.180 0.220 0.240 0.230 0.260 0.220 0.300 0.200 0.190 0.200 0.250 0.220 0.230 0.280 0.280 0.330 0.300 0.200
0.410 0.320 0.390 0.390 0.340 0.360 0.350 0.400 0.370 0.420 0.680 0.340 0.360 0.290 0.430 0.190 0.370 0.420 0.340 0.340 0.340 0.360 0.450 0.280 0.270
0.740 0.740 0.380 0.330 0.250 0.370 0.340 0.430 0.400 0.420 0.360 0.310 0.330 0.400 0.310 0.350 0.340 0.350 0.430 0.350 0.340 0.450 0.420 0.370 0.360
0.750 0.750 0.740 0.750 0.750 0.760 0.750 0.750 0.730 0.760 0.410 0.380 0.410 0.390 0.410 0.400 0.420 0.390 0.430 0.410 0.480 0.450 0.430 0.410 0.390
0.750 0.750 0.750 0.750 0.740 0.750 0.740 0.750 0.760 0.760 0.760 0.740 0.770 0.760 0.750 0.370 0.370 0.390 0.380 0.740 0.420 0.390 0.430 0.430 0.410
0.740 0.750 0.740 0.750 0.750 0.750 0.750 0.750 0.750 0.750 0.760 0.750 0.750 0.750 0.750 0.750 0.760 0.740 0.750 0.740 0.750 0.460 0.390 0.740 0.750
0.740 0.750 0.740 0.750 0.750 0.750 0.750 0.740 0.740 0.200 0.750 0.770 0.410 0.760 0.760 0.280 0.500 0.370 0.540 0.470 0.780 0.490 0.520 0.480 0.420
## plDDT of whole structure with from random MSAs
87.060 85.010 84.460 84.460 83.940
83.730 83.520 83.380 81.940 81.770
81.660 80.090 79.710 79.380 78.780
76.400 74.900 72.400 72.190 71.580
71.320 70.820 70.620 69.800 67.950
55.850 54.350 51.330 50.280 49.800
48.790 48.240 48.220 47.440 45.590
44.110 43.330 43.210 42.520 38.290
37.070 35.720 35.090 34.330 34.300
33.920 33.870 32.920 31.940 30.820
68.150 67.100 66.880 66.500 64.940
62.480 58.810 57.970 56.750 56.330
54.570 54.210 52.230 51.240 49.960
43.930 41.490 40.860 40.180 40.110
39.120 39.010 36.280 36.000 35.800
88.150 87.430 86.230 85.570 84.920
83.270 82.910 82.970 82.790 82.400
81.820 81.750 81.080 80.740 80.680
80.020 78.720 76.430 75.870 75.850
75.820 74.880 74.000 71.840 69.990
83.500 83.420 80.240 76.900 74.070
71.220 70.230 69.430 68.970 68.210
67.200 66.860 66.770 66.530 65.630
65.560 64.870 64.420 63.690 63.250
61.330 58.260 57.630 57.230 54.490
84.340 84.100 83.650 83.710 83.050
80.850 80.410 78.500 76.490 75.890
74.430 72.610 72.540 71.700 69.850
69.850 69.610 68.660 68.460 68.140
68.000 67.930 66.540 66.030 64.500
85.710 85.260 85.160 83.570 83.450
82.520 82.420 80.130 79.780 79.550
76.930 73.180 72.200 71.680 71.190
71.100 70.520 69.740 69.380 68.930
68.850 66.130 65.430 64.770 64.740
